코드 번호,회사명,업종 (대),업종 (소),코스피코스닥,주가 (원),시가총액 (억),상장주식수 (만주),자사주 (만주),자사주 비중 (%),주식수 증가율 (%),1일 등락률 (%),5일 등락률 (%),1개월 등락률 (%),3개월 등락률 (%),6개월 등락률 (%),9개월 등락률 (%),1년 등락률 (%),3년 등락률 (%),과거 GP/A (%),과거 GPM (%),분기 GPM (%),5년평균 OPM,발표 OPM (%),발표 분기 OPM (%),올해 OPM (%),발표 NPM (%),발표 분기 NPM (%),5년평균 ROE,발표 ROE (%),1년후 ROE (%),과거 ROA (%),1년후 ROA (%),과거 PCR,과거 PFCR,과거 PSR,발표 PSR,1년후PEG,PER  곱하기PBR,고점 PBR,저점 PBR,5년평균 PBR,발표 PBR,1년후 PBR,5년평균 PER,자사주반영 PER,과거 PER,발표 PER,발표 분기 PER,올해 PER,1년후 PER,과거 EV/EBITDA (%),과거 POR,발표 POR,청산가치비율 (NCAV전략) (%),당좌 비율 (%),유동 비율 (%),단순 부채비율 (%),보수적 부채비율 (%),차입금 비율 (%),배당 성향 (%),시가 배당률 (%),DPS  성장률 (%),시가 배당률 고점,시가 배당률 저점,국채시가 배당률,주가 변동성,베타 (52주),부채 (억),자본 (억),유동자산 (억),재고자산 (억),투자자산 (억),지분투자 (억),총자산 (억),매출액 (억),영업이익 (억),순이익(지배) (억),EBITDA (억),매출총이익 (억),영업활동현금흐름 (억),투자활동현금흐름 (억),재무활동현금흐름 (억),설비투자 (억),DPS (원),거래대금 (당일 억),거래대금 (5일평균 억),거래대금 (20일평균 억),거래대금 증가율(5일대비),거래대금 증가율(20일대비),1개월전 주가,3개월전 주가,6개월전 주가,9개월전 주가,1년전 주가,52주 신고가,52주 신저가,주가>5이평,주가>20이평,주가>60이평,주가>120이평,신고가율 (%),신저가율 (%),당일 기관(%),당일 외인(%),당일 수급(%),주간 기관(%),주간 외인(%),주간 수급(%),1개월 기관(%),1개월 외인(%),1개월 수급(%),3개월 기관(%),3개월 외인(%),3개월 수급(%),6개월 기관(%),6개월 외인(%),6개월 수급(%),고점대비 PBR괴리율,저점대비 PBR괴리율,이익의 변동성,예상가 괴리율 (%),목표가  괴리율 (%),예상가 매력등수,목표가 매력등수,본사 국내 =1,지주사 =1,금융 =1,스팩 =1,관리 종목 =1,예상 주가 (원),목표 주가 (원),20년 2Q 호실적 100기업,20년3Q 호실적예상 100기업,3Q 발표 =1,마지막 리포트일,실적 발표일,20/3Q 매출액 컨센대비,20/3Q 영업이익 컨센대비,20/3Q 순이익 컨센대비,20/2Q 매출액 컨센대비,20/2Q 영업이익 컨센대비,20/2Q 순이익 컨센대비,1주일 어닝스,1달 어닝스,3개월  어닝스,6개월  어닝스,9개월  어닝스,12개월  어닝스,어닝스 점수,발표OPM증가율(최근분기),발표NPM증가율(최근분기),발표ROE증가율 (최근분기),자산증가율 (최근분기),발표자본증가율 (최근분기),자본증가율 (1년후),매출채권 회수기간,재고자산 회수기간,단순 FCFF (잉여현금흐름),F스코어 지배주주순익>0 여부,F스코어 영업활동현금흐름>0 여부,F스코어 ROA증가 여부,F스코어 영현>순익 여부,F스코어 부채비율감소 여부,F스코어 유동비율증가 여부,F스코어 신주발행X 여부,F스코어 매출총이익률증가 여부,F스코어 총자산회전율증가 여부,F스코어 점수 (9점만점),매출액 16년->19년 3년간 YOY,매출액 연환산 YOY,매출액 17년 YOY,매출액 18년 YOY,매출액 19년 YOY,매출액 20년(E)  YOY,매출액 21년(E)  YOY,매출액 19년3Q YOY,매출액 19년4Q YOY,매출액 20년1Q YOY,매출액 20년2Q YOY,매출액 20년3Q(E) YOY,매출액 20년4Q(E) YOY,매출액 19년3Q QOQ,매출액 19년4Q QOQ,매출액 20년1Q QOQ,매출액 20년2Q QOQ,매출액 20년3Q(E) QOQ,매출액 20년4Q(E) QOQ,영업이익 16년->19년 3년간 YOY,영업이익 연환산 YOY,영업이익 17년 YOY,영업이익 18년 YOY,영업이익 19년 YOY,영업이익 20년(E)  YOY,영업이익 21년(E)  YOY,영업이익 19년3Q YOY,영업이익 19년4Q YOY,영업이익 20년1Q YOY,영업이익 20년2Q YOY,영업이익 20년3Q(E) YOY,영업이익 20년4Q(E) YOY,영업이익 19년3Q QOQ,영업이익 19년4Q QOQ,영업이익 20년1Q QOQ,영업이익 20년2Q QOQ,영업이익 20년3Q(E) QOQ,영업이익 20년4Q(E) QOQ,순이익 16년->19년 3년간 YOY,순이익 연환산 YOY,순이익 17년 YOY,순이익 18년 YOY,순이익 19년 YOY,순이익 20년(E)  YOY,순이익 21년(E)  YOY,순이익 19년3Q YOY,순이익 19년4Q YOY,순이익 20년1Q YOY,순이익 20년2Q YOY,순이익 20년3Q(E) YOY,순이익 20년4Q(E) YOY,순이익 19년3Q QOQ,순이익 19년4Q QOQ,순이익 20년1Q QOQ,순이익 20년2Q QOQ,순이익 20년3Q(E) QOQ,순이익 20년4Q(E) QOQ,16년 매출액,16년 영업이익,16년 순이익,17년 매출액,17년 영업이익,17년 순이익,18년 매출액,18년 영업이익,18년 순이익,19년 매출액,19년 영업이익,19년 순이익,20년(E) 매출액,20년(E) 영업이익,20년(E) 순이익,21년(E) 매출액,21년(E) 영업이익,21년(E) 순이익,매출액 18년 3Q,매출액 18년 4Q,매출액 19년 1Q,매출액 19년 2Q,매출액 19년 3Q,매출액 19년 4Q,매출액 20년 1Q,매출액 20년 2Q,매출액 20년 3Q(E),매출액 20년 4Q(E),영업이익 18년 3Q,영업이익 18년 4Q,영업이익 19년 1Q,영업이익 19년 2Q,영업이익 19년 3Q,영업이익 19년 4Q,영업이익 20년 1Q,영업이익 20년 2Q,영업이익 20년 3Q(E),영업이익 20년 4Q(E),순이익 18년 3Q,순이익 18년 4Q,순이익 19년 1Q,순이익 19년 2Q,순이익 19년 3Q,순이익 19년 4Q,순이익 20년 1Q,순이익 20년 2Q,순이익 20년 3Q(E),순이익 20년 4Q(E),발표치 20년3Q  매출액,발표치 20년3Q  영업이익,발표치 20년3Q  순이익,컨센서스 20년3Q  매출액,컨센서스 20년3Q  영업이익,컨센서스 20년3Q  순이익,
A054410,케이피티유,기계,기계,코스닥,5670,287,506,0,0,0,-1.4,-0.7,9.5,9,45.4,43.4,24.2,-6.3,4.98,11.6,9.09,5,3.05,2.54,0,2.67,12.56,7.2,2.08,0,1.13,0,49.74,47.83,1.08,1.1,0,34.85,3.1,0.41,1.15,0.85,0.85,16.8,41,-1195.83,41,8.91,0,0,48.78,36.84,35.88,-40.77,69,76.86,86,89,40,0,0,-100,1.94,0,0,0.04826,0.82889,293,329,176,17,400,397,622,262,8,7,8,31,6,-38,34,0,0,1.24,2.12,3.06,-41.48,-59.44,5180,5200,3900,3955,4565,8590,2160,0,1,1,1,66,163,0,-0.05,-0.05,0,0.27,0.27,0,1.22,1.22,-0.23,4.5,4.27,-0.32,3.87,3.55,27,207,-2.40619,362,0,907,462,1,0,0,0,0,1565,0,0,0,1,0,20201116,0,0,0,0,0,0,0,0,0,0,0,0,0,-10.6,171.2,169.3,-4.5,3,0,88,23,6,0,1,0,1,1,1,1,0,1,6,14.1,0,23.9,-4.9,-3.2,0,0,39.3,-24.2,40.4,2.6,-6.3,0,18.1,-11.8,30.3,-24.4,7.9,0,-14.3,-10.5,200,-23.8,-62.5,0,0,302.7,-69,498.6,-80.5,8.7,0,-21.1,-0.7,197.3,-91.6,340.5,0,-121.6,171.3,10.8,-46.3,-136.4,0,0,103.6,20.5,1162.5,-301.6,1198.4,0,198.4,-1459.7,219.8,-125,418.2,0,213,7,37,264,21,41,251,16,22,243,6,-8,0,0,0,0,0,0,49,80,56,58,68,60,79,59,64,0,-1,5,1,2,2,1,4,0,2,0,-17,-11,1,-1,1,-8,10,-3,8,0,64,2,8,0,0,0,
A008500,일정실업,자동차 및 관련부품,차량 시트,코스피,17600,211,120,2,1.7,0,2.3,1.1,-18.5,55.1,76,16.6,-5.4,-30.6,0,0,-8.77,-12.3,-34.63,-3.58,0,-8.09,65.15,-11.3,-7.76,0,-4.63,0,-2.87,-2.54,0.64,0.68,0,-5.49,0.74,0.31,0.59,0.65,0.65,-8.2,-8.3,-1.97,-8.44,0.99,0,0,0,-1.53,-1.97,-9.95,93,150.86,101,101,85,0,0,-100,9.29,0,0,0.05957,0.42772,271,269,250,96,55,0,540,309,-107,-25,-121,-59,-74,15,31,9,0,0.91,0.98,3.68,-7.35,-75.27,21600,11350,10000,15100,18600,23400,8560,1,1,1,1,75,106,0,0,0,0,0,0,0,0.03,0.03,0,-0.24,-0.24,0,-0.24,-0.24,88,210,-0.42542,-17,0,2089,462,1,0,0,0,0,-103214,0,0,0,1,0,20201116,0,0,0,0,0,0,0,0,0,0,0,0,0,-16.3,67.1,75.3,-17.9,-6.5,0,40,90,-83,0,0,0,1,0,1,1,0,0,3,-49.6,-29.8,-37.8,-2.2,-17.1,0,0,-13.1,-32.9,-14.6,-49.8,-21.5,0,-0.4,-16.7,1.4,-40.3,55.7,0,-470.5,18.4,-245.5,-31.3,-94,0,0,-12.1,-119.6,-0.5,60.4,91.3,0,21.1,-76.8,51.7,41.2,82.6,0,-525,76.9,-278.1,-21.1,-97.1,0,0,-6.7,-124.5,38.3,62.1,284.4,0,1.6,-73,65.5,35.4,578.1,0,789,44,32,491,-64,-57,480,-84,-69,398,-163,-136,0,0,0,0,0,0,120,129,103,104,104,87,88,52,82,0,-30,-27,-28,-42,-33,-59,-29,-17,-3,0,-27,-22,-28,-29,-29,-50,-17,-11,53,0,82,-3,53,0,0,0,
A024940,PN풍년,가정용품,주방용품,코스닥,3960,396,1000,110,11,0,-3.3,-13,4.9,-14.2,82.5,101.5,78,38.9,29.57,27.9,30.35,-0.3,1.76,4.68,0,5.27,3.89,9.3,7.72,0,5.71,0,4.36,4.35,0.71,0.7,0,13.46,1.72,0.41,0.94,1.02,1.02,22.2,11.75,16.11,13.2,17.22,0,0,156.82,180,39.6,41.67,228,331.13,36,37,3,4.33,0.63,4.94,2.84,0.58,0.63,0.04566,0.92003,142,383,307,96,10,0,525,569,10,30,2,155,91,-3,-16,0,25,6.53,9.66,21.43,-32.34,-69.51,3775,4615,2170,1965,2225,4900,1315,0,0,0,1,81,201,0,-0.01,-0.01,0,-0.92,-0.92,0.14,-1.37,-1.23,0.18,-1.72,-1.54,-0.01,-0.65,-0.66,59,249,1.61267,342,0,888,462,1,0,0,0,0,1158,0,0,0,1,0,20201116,0,0,0,0,0,0,0,0,0,0,0,0,0,240.8,-46.5,-47.6,1.9,2.8,0,41,95,91,1,1,0,1,1,1,1,1,0,7,-28.3,0.7,-11.8,-7.9,-11.7,0,0,-7.3,-13,-12.6,22.6,9.4,0,3,-6,4.5,21.1,-8.1,0,-159.1,241.6,-27.3,-43.8,-244.4,0,0,-128.6,-191,-476.7,190.8,1088.6,0,92.4,-334.3,18.4,439.5,-17.8,0,200,-46.1,-22.2,-14.3,350,0,0,-109.4,-23.5,166.7,-64.2,4523.1,0,-100.3,3761.5,-46.2,579.3,-66.9,0,761,22,18,671,16,14,618,9,12,546,-13,54,0,0,0,0,0,0,146,146,152,131,135,127,133,161,148,0,2,3,0,-9,-1,-3,-2,8,7,0,1,6,1,49,0,5,3,17,6,0,148,7,6,0,0,0,
A010640,진양폴리,화학,폴리우레탄,코스피,3480,348,1000,0,0,0,-0.3,-1.7,0.7,20.6,11.7,-4.1,19.4,90.7,15.25,18.4,18.21,5.6,6.68,7.37,0,5.08,5.73,14,7.02,0,4.32,0,12.93,-6.11,0.95,0.93,0,23.63,2.15,0.67,1.35,1.29,1.29,13.1,18.32,4.86,18.32,15.45,0,0,9.72,13.1,13.92,-24.71,90,114.02,66,66,33,13.24,2.87,30.77,10.97,0,2.87,0.04435,1.20793,175,265,89,19,6,0,440,374,25,19,45,67,28,-85,54,85,100,6.81,5.54,32.67,22.83,-79.15,3455,2885,3115,3630,2915,4500,1845,0,0,1,1,77,89,0,0.31,0.31,0.01,1.29,1.3,0.01,1.65,1.66,-0.05,1.7,1.65,-0.04,-1.2,-1.24,60,193,1.62556,162,0,558,462,1,0,0,0,0,2153,0,0,0,1,0,20201113,0,0,0,0,0,0,0,0,0,0,0,0,0,-32.7,-78,-76.2,22.5,3.4,0,64,23,-57,1,1,1,0,1,1,1,1,0,7,102.9,11.7,36.4,27.5,16.6,0,0,23.7,20.8,5.9,10.2,10.8,0,5.7,7.5,-7.3,4.5,6.3,0,1650,-24.7,-300,237.5,181.8,0,0,435.9,-31.2,-31.4,-21,-19.1,0,-2.8,-46.7,16.6,30.9,-0.5,0,8.6,-75.4,-92.9,100,660,0,0,4377.5,-31.1,-34.6,-22.3,-90.3,0,714.7,-93.4,17.8,22.7,2.2,0,173,-2,70,236,-8,5,301,11,10,351,31,76,0,0,0,0,0,0,72,79,83,84,89,95,88,92,98,0,2,7,8,9,9,5,6,7,7,0,1,6,7,7,58,4,4,6,6,0,98,7,6,0,0,0,
A113810,디젠스,자동차 및 관련부품,기타 자동차부품,코스닥,683,223,3263,0,0,0,10.2,9.8,28.9,36.3,40,31.3,18,-62.2,19.54,17.7,20.58,-0.4,2.2,6.79,0,0.58,3.67,-16.2,2.49,0,0.66,0,2.85,3.14,0.27,0.26,0,49.51,2.1,0.61,1.19,1.11,1.11,-9.3,44.6,21.14,44.6,6.19,0,0,6.5,15.68,11.74,-92.38,60,75.32,296,295,168,0,0,-100,3.15,0,0,0.03584,0.62752,567,192,361,72,89,14,759,865,19,5,71,148,78,-31,-5,7,0,93.3,21.74,10.31,329.18,804.64,530,501,488,520,579,715,404,1,1,1,1,96,69,0,0.1,0.1,0,0.5,0.5,0,1.01,1.01,0,1.49,1.49,-0.11,0.81,0.7,53,182,-1.98326,402,0,931,462,1,0,0,0,0,170,0,0,0,1,0,20201116,0,0,0,0,0,0,0,0,0,0,0,0,0,132.2,103.5,104,5.8,3,0,80,38,71,1,1,1,1,1,1,1,1,1,9,-33.9,18.9,-10.2,-11.8,-16.5,0,0,-9.5,36.4,-11,52.7,12.7,0,71.9,12.7,-26.4,7.1,26.9,0,-148.9,138.1,-134,-31.3,-9.5,0,0,230,131.5,27.2,108.9,40.9,0,136.9,-46.2,-207.1,141.6,487,0,-236.4,104.1,-422.7,-39.4,69.7,0,0,283.7,101.8,54.4,95,-39.1,0,139.8,-89.2,-350.3,53.5,587,0,1199,47,22,1077,-16,-71,950,-21,-99,793,-23,-30,0,0,0,0,0,0,241,180,203,127,218,246,181,194,246,0,-9,-20,-9,-32,12,6,-7,3,17,0,-8,-91,-9,-37,15,2,-4,-2,9,0,246,17,9,0,0,0,
A096870,엘디티,반도체 관련장비 및 부품,반도체 설계,코스닥,3100,207,668,0,0,0,-1.7,-1.9,23.8,27,17.4,17.6,14.4,-4,12.69,21,26.2,-3.9,-6.25,16.91,0,-8.33,15.09,-3.8,-7.67,0,-6.78,0,-74.98,-69,2.9,2.16,0,-51.5,2.22,0.72,1.62,1.99,1.99,-146.9,-25.88,-13.56,-25.88,9.86,0,0,0,-14.42,-34.5,17.39,250,395.87,19,19,0,0,0,0,0,0,0,0.03374,0.91163,19,99,55,20,29,3,118,96,-6,-8,-14,15,-3,0,0,0,0,3.15,3.9,5.31,-19.1,-40.53,2505,2440,2640,2635,2710,3390,1665,0,1,1,1,91,86,0,0.19,0.19,0,0.75,0.75,0.41,1.51,1.92,1.22,1.37,2.59,1.06,1.56,2.62,90,276,-3.35947,-236,0,1559,462,1,0,0,0,0,-1316,0,0,1,1,0,20201113,0,0,0,0,0,0,0,0,0,0,0,0,0,-334,-1325,-1953.1,-6.7,-6.2,0,92,123,-3,0,0,0,1,0,0,1,0,0,2,-7.9,42.2,22.4,-22.6,-2.8,0,0,-40.9,11.1,17.5,-7,230,0,-48,96.4,2.4,-11,84.4,0,7.1,-518.6,28.6,130,-533.3,0,0,-316.7,-522.4,636.4,-271.4,326.2,0,-312.7,-285,105.9,-496.6,351.3,0,41.7,-1839.1,-58.3,110.5,-450,0,0,-224.8,-681.1,156.3,-670.6,367.9,0,-476.5,-528.6,113.3,-259.8,300.4,0,76,-14,-24,93,-10,-38,72,3,4,70,-13,-14,0,0,0,0,0,0,18,19,18,20,11,21,21,19,35,0,1,2,0,-1,-3,-10,1,-2,6,0,2,2,1,0,-2,-12,2,-3,5,0,35,6,5,0,0,0,
A217190,제너셈,반도체 관련장비 및 부품,반도체장비,코스닥,3555,312,877,0,0,0,1.6,2.2,10.4,-13.3,14.3,-3.9,3.6,9.4,25.43,34.4,24.13,-1.3,0.24,3.17,0,-0.49,3.1,-2.7,-0.94,0,-0.41,0,64.29,62.4,0.87,0.76,0,-227.76,4.34,0.82,1.46,1.46,1.46,-199.1,-156,104,-156,19.26,0,0,91.34,64.33,312,-20.19,55,116.27,145,132,81,13.59,1.41,580,2.93,0,1.41,0.04275,1.21543,275,209,212,111,10,0,484,409,1,-2,5,123,5,-10,-6,0,50,1.81,1.61,1.8,12.3,0.34,3220,4100,3110,3700,3430,4750,1935,1,1,0,0,75,84,0.01,0,0.01,0.06,-0.08,-0.02,0.25,0.72,0.97,0.19,1.09,1.28,6.05,-0.47,5.58,34,178,-6.74774,-1373,0,1293,462,1,0,0,0,0,-259,0,0,0,1,0,20201113,0,0,0,0,0,0,0,0,0,0,0,0,0,131.6,77.1,74.7,7.3,4.7,0,84,84,5,1,1,1,1,1,1,1,1,1,9,107.9,15.9,55.6,2.2,30.7,0,0,20.3,16.3,-27.2,6.2,65.1,0,-24.9,49.1,-58.6,129.3,16.7,0,220,137.5,-52,-44.7,154.5,0,0,1032.1,160.2,-225.9,-289.7,-47.1,0,83.4,57.9,-158.6,-11.9,151.1,0,277.8,73.5,-194.4,-26.4,147.8,0,0,443.9,129.6,-163.7,-249.2,-55.4,0,25.2,0.2,-147.9,-148.2,137.4,0,178,-25,-18,277,-38,-53,283,-55,-67,370,30,32,0,0,0,0,0,0,66,101,67,105,79,118,49,112,131,0,-1,-21,6,4,8,12,-7,-8,4,0,-3,-31,7,7,9,9,-4,-11,4,0,131,4,4,0,0,0,
A297570,알로이스,전기 및 전자기기,전자기기,코스닥,2525,438,1733,0,0,6.4,0.2,7.9,20.5,25.9,18.8,16.9,2.4,0,36.75,31,34.38,23.1,15.65,12.51,0,15.27,9.67,6.5,23.61,0,18.35,0,13.62,13.27,1.69,1.67,0,28.36,3.13,0.93,1.76,2.59,2.59,-9.8,10.95,-10.4,10.95,24.77,0,0,10.45,11.36,10.68,39.04,531,602.84,29,32,21,0,0,0,0,0,0,0.04015,1.08133,53,165,224,27,9,0,218,262,41,40,39,80,33,47,0,0,0,15.56,30.8,18.12,-49.48,-14.12,2095,2005,2125,2160,2465,2750,1200,1,1,1,1,92,110,0,0.16,0.16,0,-0.34,-0.34,0,0.62,0.62,0,0.07,0.07,-2.94,0.66,-2.28,83,278,-10.4606,97,0,320,462,1,0,0,0,0,2602,0,0,0,1,0,20201113,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,136.4,105.1,70.4,1217.4,0,133,61,33,0,1,0,1,1,1,0,0,1,5,439.3,83.3,80.4,115.8,38.5,0,0,0,0,0,-38.7,9,0,-58.5,171.4,-64.1,51.7,-26.2,0,425,86.5,-25,283.3,82.6,0,0,0,0,0,-37.9,76,0,-82.6,438.2,-64.7,88.7,-50.9,0,-600,166.8,-25,250,-290.5,0,0,0,0,0,-56.3,105.7,0,-528.5,121.6,-34,-28.5,-44.5,0,56,8,8,101,6,6,218,23,21,302,42,-40,0,0,0,0,0,0,0,0,0,101,42,114,41,62,46,0,0,0,0,19,3,17,6,12,6,0,0,0,0,18,-78,17,11,8,4,0,46,6,4,0,0,0,
A317770,슈프리마아이디,IT 장비 및 소재,카메라모듈,코스닥,14600,443,303,0,0,1.3,1,4.7,14.5,-0.7,-13.4,-11.5,-20.2,0,8.13,42.6,36.46,10.9,-6.41,33.03,26.45,2.56,31.09,8.9,0.51,14.79,0.49,14.16,97.21,0,5.72,5.68,0,250.3,1.54,0.92,1.3,1.13,0.98,13.3,221.5,-139.31,221.5,15.66,6.61,6.61,0,-34.08,-88.6,81.94,2111,2336.01,5,5,1,0,0,0,0,0,0,0.02523,0.75703,20,386,383,37,15,8,406,78,-5,2,-7,33,5,-189,175,5,0,0.31,1.22,0.65,-74.96,-52.78,12750,14700,16850,16500,18300,21150,11200,1,1,1,0,69,30,0,-0.01,-0.01,0,-0.02,-0.02,-0.15,0.01,-0.14,-0.23,-0.09,-0.32,-0.57,-0.45,-1.02,73,123,2.33558,-764,0,1361,462,1,0,0,0,0,-1910,0,0,0,1,20190911,20201116,0,0,0,0,0,0,0,0,0,0,0,3250,20,-184.7,-78.7,-99.9,0,19168.1,17.4,42,304,0,0,1,0,1,1,1,0,0,0,4,0,-23.2,0,81,-33.1,156.2,0,-47.8,0,-62.2,-37.9,0.8,0,-6,-14.7,8.1,-28.3,52.6,0,0,-165,0,300,-90.4,1540,0,-106.2,0,-139.3,-83.5,890.5,0,61.8,-227.4,-40.5,-4.6,264.3,0,0,-83.6,0,218.2,-71.4,570,0,-84.3,0,-101.4,-3330,246.6,0,1940,-190.7,92.4,-2207.1,318.9,0,0,0,0,100,13,11,181,52,35,121,5,10,310,82,67,0,0,0,43,0,55,24,23,19,21,15,23,0,15,0,11,-2,-1,-3,-4,-5,8,0,13,0,10,0,2,-2,0,-3,7,0,23,8,7,0,0,0,
A279600,미디어젠,IT서비스,소프트웨어,코스닥,9210,427,464,0,0,0,1.7,8.2,1.5,16.9,46.7,63.6,29.2,8,16.78,100.6,100.02,-24.1,-3.49,11.58,0,-2.33,9.33,-5.1,-1.09,0,-0.66,0,-24.92,-23.72,8.42,4.97,0,-497.46,5.95,0.92,3.41,2.33,2.33,-118.7,-213.5,-78.35,-213.5,32.65,0,0,0,-58.1,-142.33,7.96,549,547.76,71,69,45,0,0,0,0,0,0,0.03384,1.02676,124,180,158,0,6,0,304,86,-3,-2,-7,51,-18,-30,24,0,0,3.61,2.89,3.83,24.96,-5.75,9070,7880,6280,5630,7130,9500,2555,1,1,1,1,97,260,0,0.08,0.08,-0.2,-0.05,-0.25,-0.23,0.09,-0.14,-0.93,0.13,-0.8,-1.04,-0.2,-1.24,39,253,-1.55926,-1231,0,1306,462,1,0,0,0,0,-748,0,0,0,1,0,20201112,0,0,0,0,0,0,0,0,0,0,0,0,0,87.8,90.9,85.4,87.5,138.9,0,209,0,-18,0,0,0,0,1,1,1,1,1,5,64.3,287.2,9.5,45.7,3,0,0,0,0,0,8.5,0,0,-100,0,0,-9.5,45.5,0,-275,52.9,0,-150,-250,0,0,0,0,0,37.4,0,0,100,0,0,-18.8,201.8,0,-400,65,-1700,84.4,-20,0,0,0,0,0,38.5,0,0,100,0,0,-80.9,193.2,0,84,4,2,92,4,-32,134,-2,-5,138,-7,-6,0,0,0,0,0,0,0,0,0,22,0,0,27,24,35,0,0,0,0,-6,0,0,-3,-4,4,0,0,0,0,-6,0,0,-2,-4,3,0,35,4,3,0,0,0,
A204210,모두투어리츠,일반서비스,부동산,코스피,3075,241,783,0,0,0,-1.4,-1.3,11,12.2,13.9,8.3,-3.8,-22.9,7.63,100.5,99.97,53.6,63.1,52.62,0,30.95,18.34,3.5,5.89,0,2.39,0,3,2.98,2.92,2.87,0,5.1,1.46,0.48,0.7,0.55,0.55,37.3,9.27,9.81,9.27,18.89,0,0,16.34,4.68,4.55,-257.68,308,310.8,152,148,145,48.23,5.46,362.14,5.38,0,5.46,0.02183,0,650,438,29,0,1038,0,1088,84,53,26,51,83,81,-79,-15,0,168,0.14,0.23,0.38,-38.15,-63.31,2770,2740,2700,2840,3195,3400,2540,0,1,1,1,90,21,0,0,0,0.06,0,0.06,0.24,-0.01,0.23,0.46,-0.03,0.43,0.42,-0.04,0.38,38,115,1.03628,81,0,232,462,1,0,0,0,0,3814,0,0,0,1,0,20201116,0,0,0,0,0,0,0,0,0,0,0,0,0,24.3,24.4,79.9,0.8,4.7,0,53,0,81,1,1,1,1,0,1,1,1,1,8,61.7,51.5,-10.6,14.3,58.3,0,0,31.9,151.6,33.6,16.7,6.4,0,20.4,112.9,-55,1.2,9.9,0,104.3,88.3,-21.7,27.8,104.3,0,0,41.2,258.5,44.4,24.9,19.1,0,5.8,241.7,-67.6,6.8,0.9,0,200,88.5,-33.3,50,200,0,0,-2.8,418.6,-21.8,-36.4,53.4,0,-64.6,702.9,-87.8,83.3,-14.7,0,47,23,9,42,18,6,48,23,9,76,47,27,0,0,0,0,0,0,12,14,12,14,16,35,16,16,17,0,5,7,6,7,8,26,8,9,9,0,2,3,3,6,2,17,2,4,3,0,17,9,3,0,0,0,
A140910,에이리츠,일반서비스,부동산,코스피,8050,305,379,0,0,0,-0.5,3.1,-10.6,23.8,24.6,34.4,17.8,68.6,19.67,24.5,24.67,9.6,17.98,7.19,0,9.78,1.9,25.3,19.34,0,6.73,0,-48.97,-61,0.41,0.48,0,4.67,17.57,0.64,0.81,0.95,0.95,7.2,4.92,2.85,4.92,47.36,0,0,4.1,2.03,2.68,46.23,123,137.22,165,189,162,9.35,7.07,-23.13,14.14,0,7.07,0.01812,0.31139,602,319,743,76,188,0,921,634,114,62,151,181,-5,6,-102,0,569,1.92,1.52,2.44,26.12,-21.34,9000,6500,6460,5990,6835,9250,5070,1,0,1,1,87,59,-0.03,-0.07,-0.1,0,-0.1,-0.1,-0.09,0.02,-0.07,0.24,0.07,0.31,-1.07,0.11,-0.96,5,148,1.04637,43,0,55,462,1,0,0,0,0,18843,0,0,0,1,0,20201116,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.3,-55.9,-53.2,4,-1,0,5,133,-5,1,0,1,0,1,0,1,0,1,5,81.3,5,-98.5,4460,167.1,0,0,343.3,3.1,52.1,50.6,-55.4,0,37.1,-14.3,8.6,18.1,-59.4,0,44.2,1.5,-115.6,150,1750,0,0,426.6,-3.8,100.3,98.2,-85.8,0,79.6,-33.1,11.1,48.4,-87.1,0,64.4,-53.7,-120,500,105.6,0,0,485,-104.1,99,137,-96.5,0,290.1,-105.1,1543.9,-17.9,-94.3,0,336,77,45,5,-12,-9,228,6,36,609,111,74,0,0,0,0,0,0,43,158,116,139,190,163,177,209,85,0,-13,30,16,24,43,29,32,47,6,0,-12,58,17,12,47,-2,35,28,2,0,85,6,2,0,0,0,






































































































































































































































































































































































































































































































































































































































































































































































































